gene_id,Pverr_006,Pverr_007,Pverr_008,Pverr_009,Pverr_106,Pverr_107,Pverr_108,Pverr_109,Pverr_110,Pverr_111,Pverr_112,Pverr_113
Pver_gene_g7612,0,0,0,0,0,0,0,0,0,0,0,10
Pver_gene_g7613,0,0,0,0,0,21,6,0,0,0,0,3
Pver_gene_g7614,85,59,57,38,35,11,5,0,16,0,0,27
Pver_gene_g7615,0,0,0,0,106,72,25,100,22,63,160,83
Pver_gene_g7616,0,0,0,0,8,37,0,42,30,16,57,16
Pver_gene_g7617,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9722,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9723,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9720,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9721,0,0,0,0,0,3,3,0,0,0,0,2
Pver_gene_g9726,0,10,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9727,70,74,53,45,42,17,0,16,7,25,28,23
Pver_gene_g9724,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9725,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9728,88,51,36,12,93,27,14,94,32,67,55,66
Pver_gene_g9729,0,0,0,0,0,6,0,0,0,0,0,5
Pver_gene_g22559,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22558,0,0,0,0,0,0,0,0,0,11,0,0
Pver_gene_g22553,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22552,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22551,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22550,0,0,0,0,9,4,4,0,0,0,0,0
Pver_gene_g22557,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22556,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22555,0,0,0,0,0,7,5,0,3,0,0,0
Pver_gene_g22554,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1515,0,0,0,0,40,13,11,29,42,17,26,17
Pver_gene_g1514,73,147,201,87,63,90,16,103,89,55,57,87
Pver_gene_g1517,0,0,0,0,38,30,26,0,29,17,0,19
Pver_gene_g1516,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1511,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1510,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1513,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1512,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1519,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1518,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g898,0,0,9,0,360,297,108,352,175,342,293,196
Pver_gene_g22080,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22083,0,0,0,0,0,0,2,0,0,0,0,0
Pver_gene_g22082,0,0,0,0,8,0,0,0,3,0,0,0
Pver_gene_g22085,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22084,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22087,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22086,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g890,0,0,0,0,57,14,13,42,30,34,114,35
Pver_gene_g22088,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g892,0,0,0,0,25,0,0,12,7,0,0,0
Pver_gene_g893,0,0,0,0,0,4,0,0,0,0,0,0
Pver_gene_g894,0,0,0,0,29,49,33,65,46,71,39,41
Pver_gene_novel_gene_807_5de57afd,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g896,0,25,104,34,62,75,26,68,39,57,23,86
Pver_gene_g897,0,0,16,4,36,25,14,0,41,11,0,15
Pver_gene_g6989,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6988,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6983,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6982,0,40,91,52,986,762,380,1075,438,1004,1331,880
Pver_gene_g6981,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6980,0,0,0,0,7,2,1,0,0,0,0,4
Pver_gene_g6987,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6986,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6985,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6984,29,0,0,0,11,20,23,21,121,17,40,41
Pver_gene_g762,0,12,0,36,0,11,0,0,19,0,0,0
Pver_gene_g8139,0,0,0,0,13,5,0,30,30,29,0,21
Pver_gene_g760,0,0,0,0,63,81,5,125,76,110,167,70
Pver_gene_g761,0,0,0,0,14,9,0,41,0,35,8,24
Pver_gene_g766,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g767,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g764,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g765,0,21,11,0,139,63,12,97,32,56,55,42
Pver_gene_g8130,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8131,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g768,11,13,16,0,130,105,35,148,62,132,125,84
Pver_gene_g8133,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8134,0,0,0,0,0,5,0,45,0,0,0,11
Pver_gene_g8135,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8136,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8137,40,90,60,24,109,44,9,75,48,104,32,41
Pver_gene_g620,0,0,0,0,0,0,0,0,0,0,0,9
Pver_gene_g26708,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26709,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26702,0,0,0,0,0,0,0,0,0,2,0,0
Pver_gene_g26703,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26700,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26701,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26706,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26707,0,0,0,0,0,2,0,0,0,0,0,0
Pver_gene_g26704,0,2,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26705,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16567,0,0,0,0,16,24,0,58,11,49,0,26
Pver_gene_g5988,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5989,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5982,157,106,88,118,115,52,50,75,108,93,84,60
Pver_gene_g5983,0,0,0,0,0,17,8,21,21,0,26,0
Pver_gene_g5980,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5981,0,0,0,0,14,7,0,0,7,0,0,0
Pver_gene_g5986,0,0,0,0,0,11,0,0,0,17,0,5
Pver_gene_g5987,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5984,196,177,213,157,102,73,29,158,43,115,66,36
Pver_gene_g5985,0,0,68,25,5809,4142,1138,7902,2011,5464,5821,4990
Pver_gene_novel_gene_332_5de57afd,0,0,0,0,21,25,20,11,15,57,67,38
Pver_gene_g9267,0,0,0,0,2005,2217,1486,2313,2528,1917,2295,2042
Pver_gene_g9266,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9265,20,30,20,8,0,30,0,0,87,19,40,28
Pver_gene_g9264,0,0,0,0,207,124,56,156,49,147,177,80
Pver_gene_g9263,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9262,98,115,114,104,15,16,4,36,34,16,31,26
Pver_gene_g9261,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9260,0,0,0,0,0,0,0,0,5,0,0,0
Pver_gene_g9269,0,22,0,0,159,68,25,120,36,112,99,82
Pver_gene_g9268,1037,740,955,691,164,63,42,196,65,136,173,81
Pver_gene_g16639,0,0,0,0,31,58,5,24,8,49,16,30
Pver_gene_g16638,0,0,0,0,17,38,10,21,0,55,51,38
Pver_gene_g16635,0,0,4,0,99,66,19,81,48,64,0,42
Pver_gene_g16634,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16637,0,8,0,0,0,0,0,0,0,8,0,0
Pver_gene_g16636,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16631,0,68,35,0,46,19,0,36,0,0,0,20
Pver_gene_g16630,383,420,405,286,741,632,285,957,548,642,769,695
Pver_gene_g16633,381,554,617,474,3302,2436,547,5487,1513,3656,3335,2158
Pver_gene_g16632,0,14,0,0,45,14,4,18,30,22,0,6
Pver_gene_g19528,0,0,0,0,0,0,0,10,0,17,0,0
Pver_gene_novel_gene_656_5de57afd,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24032,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21045,0,0,0,0,0,0,0,0,4,0,0,0
Pver_gene_g21046,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21047,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21040,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21041,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21042,0,0,0,0,0,0,2,0,1,0,0,0
Pver_gene_g21043,0,0,0,0,0,0,0,0,21,0,0,0
Pver_gene_g24038,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24039,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21048,5,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21049,0,0,0,0,108,35,15,184,28,83,40,40
Pver_gene_g19523,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14336,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19525,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6200,0,0,6,0,0,0,0,0,0,0,0,0
Pver_gene_g6201,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6202,0,0,0,0,48,59,15,70,17,53,56,64
Pver_gene_g6203,20,78,148,121,92,155,63,69,101,92,72,87
Pver_gene_g6204,1052,874,955,659,626,688,91,1084,434,712,673,598
Pver_gene_g6205,0,29,27,28,81,46,19,76,20,90,74,27
Pver_gene_g6206,41,85,82,39,22,0,0,42,13,22,0,0
Pver_gene_g6207,287,313,390,260,164,86,90,148,138,98,147,121
Pver_gene_g6208,10,14,0,2,36,59,35,83,48,68,73,42
Pver_gene_g6209,120,193,235,133,129,146,62,211,54,199,192,182
Pver_gene_g19527,0,0,0,0,0,0,0,0,13,0,0,11
Pver_gene_g19218,0,0,0,0,690,450,222,881,239,558,719,408
Pver_gene_g19219,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19216,112,159,72,114,44,58,36,71,65,37,78,47
Pver_gene_g19217,0,0,0,0,17,29,0,35,0,0,0,33
Pver_gene_g19214,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19215,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19212,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19213,99,54,108,104,57,44,13,72,36,29,54,44
Pver_gene_g19210,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19211,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_180_5de57afd,0,10,16,0,0,0,0,0,0,0,0,0
Pver_gene_g25343,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25342,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25341,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25340,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25347,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25346,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25345,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25344,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25349,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25348,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_643_5de57afd,0,0,0,0,11,3,0,5,4,2,0,22
Pver_gene_g7559,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7558,0,0,0,0,6,0,0,0,0,0,0,0
Pver_gene_g7557,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7556,30,63,31,51,25,108,25,48,68,58,47,26
Pver_gene_g7555,0,0,0,0,83,36,0,127,46,108,92,93
Pver_gene_g7554,0,0,0,0,0,13,0,0,0,0,0,5
Pver_gene_g7553,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7552,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7551,42,39,30,9,14,22,8,32,50,24,23,43
Pver_gene_g7550,0,0,0,0,113,74,15,186,26,74,112,83
Pver_gene_g1898,41,53,42,57,116,69,17,84,28,87,77,52
Pver_gene_g1899,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1894,0,8,0,0,0,30,0,0,19,6,9,0
Pver_gene_g1895,0,0,0,0,0,5,0,0,0,0,0,11
Pver_gene_g1896,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1897,7,0,0,0,0,19,0,0,0,0,0,0
Pver_gene_g1890,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1891,64,85,78,54,184,76,14,154,45,73,111,72
Pver_gene_g1892,0,0,0,0,16,0,0,6,0,0,0,0
Pver_gene_g1893,63,39,59,49,0,19,8,9,15,24,11,6
Pver_gene_g20838,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20839,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20836,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20837,0,0,0,0,0,4,0,0,0,0,0,0
Pver_gene_g20834,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20835,0,0,0,0,0,3,0,1,0,0,5,0
Pver_gene_g20832,0,0,0,0,4,17,0,0,0,0,0,0
Pver_gene_g20833,4,1,0,0,0,0,4,0,0,0,0,0
Pver_gene_g20830,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20831,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g4118,0,0,0,0,56,78,90,22,118,54,59,21
Pver_gene_g4119,1236,2128,2203,1441,2902,2176,1675,1728,1572,2157,2101,2475
Pver_gene_g4116,0,0,0,0,28,6,6,0,0,13,0,0
Pver_gene_g4117,0,0,0,0,15,0,0,0,0,10,0,0
Pver_gene_g4114,0,5,0,0,49,35,15,68,14,42,67,20
Pver_gene_g4115,0,0,0,0,0,0,0,21,12,0,15,23
Pver_gene_g4112,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g4113,0,0,19,0,33,43,18,0,46,8,0,13
Pver_gene_g4110,0,0,0,0,0,10,0,17,11,20,0,10
Pver_gene_g4111,0,0,0,0,0,0,0,20,0,0,0,7
Pver_gene_g26063,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26062,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26061,0,0,0,0,0,0,0,0,12,0,0,0
Pver_gene_g26060,0,16,0,0,42,22,23,16,15,9,37,14
Pver_gene_g26067,0,0,0,0,0,0,0,0,0,2,0,0
Pver_gene_g26066,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26065,47,27,26,34,0,43,6,50,28,30,44,21
Pver_gene_g26064,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26069,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26068,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14969,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14968,0,0,0,0,72,64,12,68,17,51,54,40
Pver_gene_g14963,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14962,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14961,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14960,0,43,26,44,0,75,67,82,221,0,0,59
Pver_gene_g14967,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14966,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14965,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14964,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21875,0,0,0,0,0,0,0,0,0,0,5,0
Pver_gene_g21874,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21877,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g17305,0,0,0,0,13,52,15,44,52,24,19,41
Pver_gene_g21871,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21870,0,0,3,0,6,0,0,0,0,0,9,0
Pver_gene_g21873,0,0,0,0,0,0,0,0,1,0,0,0
Pver_gene_g17301,0,0,0,14,7,4,0,0,0,0,0,0
Pver_gene_g21879,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21878,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g17308,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g17309,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23589,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23588,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23583,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23582,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23581,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23580,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23587,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23586,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23585,21,7,0,12,0,7,6,0,19,0,0,0
Pver_gene_g23584,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5797,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5796,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5795,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5794,0,0,13,0,0,4,0,0,19,0,0,0
Pver_gene_g5793,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5792,245,319,391,278,306,137,49,239,127,178,196,147
Pver_gene_g5791,66,37,75,24,39,31,13,70,24,34,36,34
Pver_gene_g5790,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5799,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5798,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20586,0,0,0,0,0,4,3,3,9,9,0,1
Pver_gene_g20587,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20584,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20585,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20582,0,0,0,0,4,12,6,20,4,7,3,1
Pver_gene_g20583,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20580,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20581,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20588,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20589,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_299_5de57afd,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20058,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20059,0,0,0,0,0,12,0,0,0,0,0,0
Pver_gene_g20054,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20055,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20056,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20057,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20050,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20051,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20052,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20053,0,0,0,0,0,0,0,0,7,0,0,0
Pver_gene_g18930,0,7,0,0,0,0,17,14,15,47,36,25
Pver_gene_g18931,0,4,5,0,0,0,0,0,13,12,19,11
Pver_gene_g18932,191,115,92,102,0,23,0,20,22,26,8,9
Pver_gene_g18933,0,21,46,40,0,20,0,20,0,0,0,9
Pver_gene_g18934,0,0,0,0,0,0,10,0,0,0,0,0
Pver_gene_g18935,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18936,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18937,0,0,0,0,17,0,0,0,0,5,0,0
Pver_gene_g18938,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18939,0,0,0,17,0,5,5,0,14,0,15,5
Pver_gene_g2226,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2227,0,0,0,0,0,0,0,0,11,0,0,0
Pver_gene_g2224,0,0,0,0,0,0,12,0,6,15,0,0
Pver_gene_g2225,0,0,0,0,0,0,0,0,4,0,0,0
Pver_gene_g2222,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2223,0,0,0,0,54,24,28,49,35,17,32,22
Pver_gene_g2220,34,0,24,27,0,0,0,0,0,15,26,11
Pver_gene_g2221,306,358,389,287,237,203,79,423,116,212,258,182
Pver_gene_g2228,41,54,37,80,19,32,23,37,20,43,17,30
Pver_gene_g2229,6,40,35,32,611,375,131,989,226,611,590,541
Pver_gene_g12473,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g12472,16,24,22,22,0,39,12,56,18,7,43,17
Pver_gene_g12471,467,735,642,477,351,255,80,585,221,348,499,305
Pver_gene_g12470,0,62,38,88,40,43,13,58,30,50,26,48
Pver_gene_g12477,0,0,0,0,0,23,0,0,0,0,17,22
Pver_gene_g12476,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g12475,0,0,0,0,22,2,0,0,7,19,13,3
Pver_gene_g12474,59,24,20,53,26,5,4,53,21,20,15,8
Pver_gene_g12479,0,0,0,0,0,0,0,28,0,0,0,3
Pver_gene_g12478,66,0,66,47,93,80,0,105,36,45,29,54
Pver_gene_g13643,0,0,0,0,0,7,0,0,0,0,0,0
Pver_gene_g18690,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13641,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18692,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13647,77,90,82,55,88,63,5,52,48,68,0,53
Pver_gene_g18694,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g12235,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13644,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g560,0,0,0,0,27,16,0,19,7,34,0,7
Pver_gene_g561,36,92,17,37,6,23,6,6,16,9,23,0
Pver_gene_g562,0,0,0,0,22,0,0,26,0,22,32,0
Pver_gene_g563,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g564,18,0,33,0,414,344,176,575,238,489,303,396
Pver_gene_g565,0,0,0,0,0,18,0,19,0,24,13,11
Pver_gene_g566,0,4,14,2,4,19,4,20,29,26,5,18
Pver_gene_g567,130,227,204,111,357,230,121,189,139,227,239,224
Pver_gene_g568,37,5,8,0,0,5,0,26,0,4,13,7
Pver_gene_g569,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_161_5de57afd,0,0,0,0,0,0,0,0,5,0,3,0
Pver_gene_g14149,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14148,0,0,0,0,0,13,0,5,0,0,15,0
Pver_gene_g14141,39,34,20,20,185,115,29,157,59,86,149,111
Pver_gene_g14140,0,113,83,48,66,40,0,71,64,32,29,52
Pver_gene_g14143,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14142,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14145,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14144,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14147,1952,2008,2446,1463,163,77,14,280,164,201,153,93
Pver_gene_g14146,3249,3988,4776,2820,1206,739,120,2077,745,1249,1077,877
Pver_gene_g12233,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13355,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16959,44,55,101,89,54,32,24,122,61,60,102,61
Pver_gene_g13356,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13359,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13358,0,0,0,0,19,15,4,19,3,24,21,20
Pver_gene_g15793,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_362_5de57afd,18,73,44,33,206,108,61,151,125,152,182,83
Pver_gene_g15791,31,0,0,14,0,0,8,35,22,13,34,18
Pver_gene_g15790,0,0,60,26,78,78,0,45,33,75,35,54
Pver_gene_g15797,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15796,0,29,0,0,12,0,10,25,6,0,0,30
Pver_gene_g15795,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15794,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15799,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15798,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13896,194,85,191,111,181,67,25,169,56,77,185,78
Pver_gene_g18845,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13894,0,0,0,0,0,0,0,0,0,0,12,0
Pver_gene_g18847,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18840,228,297,506,353,39,56,0,154,49,88,45,41
Pver_gene_g18841,0,0,15,0,59,55,17,115,19,27,40,26
Pver_gene_g13890,0,18,20,0,669,493,110,865,202,657,486,622
Pver_gene_g18843,0,5,0,20,93,37,76,79,45,42,190,69
Pver_gene_g14887,0,0,0,0,0,0,9,0,0,0,0,0
Pver_gene_g18349,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18348,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18343,12,21,26,0,74,52,53,63,54,100,112,76
Pver_gene_g18342,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24234,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24235,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24236,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24237,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24230,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24231,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24232,0,0,0,0,0,0,0,0,0,0,5,2
Pver_gene_g24233,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_331_5de57afd,3,0,0,0,0,0,0,2,11,0,3,0
Pver_gene_g24238,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24239,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6048,0,0,0,0,0,6,0,29,0,11,0,0
Pver_gene_g6049,0,0,0,0,0,12,0,9,0,16,0,15
Pver_gene_g6046,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6047,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6044,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6045,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6042,56,38,77,44,129,55,10,59,53,97,51,41
Pver_gene_g6043,0,12,35,37,32,27,14,34,17,18,4,32
Pver_gene_g6040,92,79,179,77,127,81,41,239,152,131,202,137
Pver_gene_g6041,0,0,9,11,35,20,14,60,12,28,10,22
Pver_gene_g11494,0,0,0,0,0,0,0,0,0,0,0,0
